Order_ID,Order_Date,Region,Product,Customer,Sales,Profit
2901,2024-11-13,East,Mobile,Customer D,1498,1162
2902,2024-07-09,North,Laptop,Customer C,1467,2721
2903,2024-06-21,West,Laptop,Customer B,8852,651
2904,2024-01-25,West,Monitor,Customer A,5573,1766
2905,2024-11-16,North,Mobile,Customer C,8137,1242
2906,2024-03-14,South,Mobile,Customer C,6329,2161
2907,2024-07-31,West,Mobile,Customer C,7162,1407
2908,2024-09-21,North,Tablet,Customer C,3491,634
2909,2024-04-15,South,Monitor,Customer C,1832,2788
2910,2024-09-23,East,Keyboard,Customer B,7693,704
2911,2024-06-08,West,Tablet,Customer E,8710,820
2912,2024-03-28,West,Tablet,Customer B,4337,1858
2913,2024-03-23,South,Monitor,Customer A,6423,979
2914,2024-02-07,East,Mobile,Customer A,6797,1033
2915,2024-04-30,North,Mobile,Customer B,8924,2669
2916,2024-10-25,West,Keyboard,Customer E,5812,1299
2917,2024-12-06,South,Mobile,Customer E,954,768
2918,2024-05-29,West,Tablet,Customer D,7110,1209
2919,2024-07-16,West,Mobile,Customer C,4181,2227
2920,2024-11-16,South,Monitor,Customer D,2853,550
2921,2024-10-18,South,Laptop,Customer B,5113,1346
2922,2024-01-17,West,Mobile,Customer C,883,167
2923,2024-11-02,North,Monitor,Customer D,7461,1958
2924,2024-04-03,West,Mobile,Customer C,6488,2492
2925,2024-07-19,North,Tablet,Customer C,7297,2339
2926,2024-02-27,North,Mobile,Customer B,8952,491
2927,2024-07-23,South,Keyboard,Customer A,3754,1271
2928,2024-12-26,North,Tablet,Customer C,7220,1050
2929,2024-01-09,West,Tablet,Customer A,5667,1941
2930,2024-02-02,West,Laptop,Customer D,6632,1814
2931,2024-10-12,East,Mobile,Customer C,7686,332
2932,2024-03-12,West,Mobile,Customer C,6149,2040
2933,2024-10-31,East,Laptop,Customer A,1155,2640
2934,2024-07-02,South,Laptop,Customer B,6105,570
2935,2024-12-30,South,Tablet,Customer A,6268,455
2936,2024-10-01,East,Keyboard,Customer A,9321,1202
2937,2024-08-02,South,Mobile,Customer A,6208,1831
2938,2024-12-08,North,Keyboard,Customer E,8758,2711
2939,2024-08-24,North,Tablet,Customer E,1468,624
2940,2024-10-30,North,Mobile,Customer A,3779,2330
2941,2024-02-18,West,Monitor,Customer E,9563,2639
2942,2024-06-10,North,Keyboard,Customer E,9037,2670
2943,2024-12-09,West,Mobile,Customer B,7814,1720
2944,2024-08-26,East,Mobile,Customer E,2515,1948
2945,2024-11-04,West,Monitor,Customer A,6980,450
2946,2024-01-24,North,Mobile,Customer B,1219,1216
2947,2024-02-15,North,Keyboard,Customer B,6419,1367
2948,2024-07-30,East,Laptop,Customer A,4457,289
2949,2024-04-27,West,Mobile,Customer E,2170,2358
2950,2024-05-11,East,Monitor,Customer A,1267,2174
2951,2024-03-12,North,Monitor,Customer A,4810,623
2952,2024-09-23,East,Tablet,Customer E,6625,2359
2953,2024-02-25,North,Keyboard,Customer E,4718,2204
2954,2024-08-10,West,Mobile,Customer E,5195,1204
2955,2024-10-25,West,Tablet,Customer A,8892,2679
2956,2024-03-01,South,Laptop,Customer A,9480,1993
2957,2024-08-25,South,Mobile,Customer A,4584,1577
2958,2024-10-22,East,Laptop,Customer B,2523,2634
2959,2024-04-18,North,Tablet,Customer C,7414,112
2960,2024-12-03,North,Mobile,Customer A,3185,2952
2961,2024-09-02,North,Tablet,Customer D,7224,1799
2962,2024-02-27,South,Monitor,Customer A,1295,253
2963,2024-08-09,South,Tablet,Customer A,7237,505
2964,2024-01-14,South,Laptop,Customer A,926,1922
2965,2024-07-23,West,Laptop,Customer A,1317,1932
2966,2024-03-11,South,Monitor,Customer B,9774,2831
2967,2024-11-20,North,Mobile,Customer B,2740,2619
2968,2024-09-17,North,Keyboard,Customer E,4225,2466
2969,2024-03-09,East,Tablet,Customer D,8349,185
2970,2024-08-04,North,Keyboard,Customer C,9916,1437
2971,2024-02-28,East,Laptop,Customer A,3412,1476
2972,2024-04-19,East,Monitor,Customer A,4873,1862
2973,2024-06-18,West,Laptop,Customer C,1462,268
2974,2024-04-26,East,Tablet,Customer A,2962,2981
2975,2024-07-01,South,Monitor,Customer B,1943,314
2976,2024-03-18,South,Monitor,Customer B,1465,2717
2977,2024-12-30,West,Laptop,Customer A,7352,325
2978,2024-12-13,South,Keyboard,Customer E,4815,2737
2979,2024-07-04,North,Monitor,Customer A,2560,807
2980,2024-07-05,East,Monitor,Customer C,5313,653
2981,2024-04-30,East,Keyboard,Customer D,898,1793
2982,2024-11-05,South,Mobile,Customer A,1829,86
2983,2024-12-02,North,Monitor,Customer B,2284,454
2984,2024-11-08,North,Mobile,Customer C,8726,421
2985,2024-10-27,East,Tablet,Customer B,946,1292
2986,2024-04-05,East,Monitor,Customer C,5053,900
2987,2024-06-13,North,Tablet,Customer B,6702,867
2988,2024-01-05,South,Keyboard,Customer D,8911,2891
2989,2024-10-08,West,Laptop,Customer A,1824,999
2990,2024-10-22,East,Mobile,Customer E,3075,1185
2991,2024-08-29,North,Monitor,Customer E,8038,1330
2992,2024-12-17,West,Tablet,Customer E,8716,881
2993,2024-03-08,South,Laptop,Customer B,1846,2117
2994,2024-03-24,West,Tablet,Customer A,7603,1342
2995,2024-05-08,East,Keyboard,Customer C,9456,1666
2996,2024-10-04,North,Mobile,Customer B,2246,1404
2997,2024-08-11,North,Keyboard,Customer A,3294,1624
2998,2024-01-27,East,Tablet,Customer B,9102,1341
2999,2024-03-06,South,Tablet,Customer C,6216,2789
3000,2024-07-14,East,Mobile,Customer C,8049,1835
3001,2024-12-03,East,Keyboard,Customer D,9094,2744
3002,2024-01-07,North,Monitor,Customer D,933,1570
3003,2024-03-17,South,Keyboard,Customer A,6912,2456
3004,2024-01-01,East,Tablet,Customer A,4731,518
3005,2024-09-17,West,Mobile,Customer E,4332,1126
3006,2024-10-10,East,Tablet,Customer E,2658,2012
3007,2024-09-05,West,Monitor,Customer A,4445,2699
3008,2024-11-28,South,Keyboard,Customer A,3244,809
3009,2024-05-29,East,Tablet,Customer D,4873,2207
3010,2024-07-05,East,Monitor,Customer C,9508,1737
3011,2024-05-10,East,Tablet,Customer E,1233,1746
3012,2024-08-30,West,Mobile,Customer A,9757,654
3013,2024-02-04,West,Tablet,Customer C,9214,2656
3014,2024-10-26,East,Tablet,Customer B,8485,237
3015,2024-05-05,East,Monitor,Customer C,8987,2942
3016,2024-10-03,West,Tablet,Customer D,4315,2168
3017,2024-06-04,North,Mobile,Customer C,5982,1077
3018,2024-02-05,East,Keyboard,Customer A,2112,1669
3019,2024-06-18,West,Keyboard,Customer A,727,2359
3020,2024-03-10,West,Keyboard,Customer D,6219,1407
3021,2024-04-06,East,Mobile,Customer C,3852,2726
3022,2024-10-20,East,Keyboard,Customer D,9090,480
3023,2024-11-16,West,Monitor,Customer D,9253,2131
3024,2024-09-19,West,Monitor,Customer D,9580,1571
3025,2024-09-22,West,Laptop,Customer D,6816,469
3026,2024-01-18,South,Keyboard,Customer C,2843,2478
3027,2024-02-29,West,Keyboard,Customer C,1334,1647
3028,2024-10-13,North,Monitor,Customer E,9224,168
3029,2024-09-05,West,Laptop,Customer D,6617,1925
3030,2024-01-21,South,Mobile,Customer A,8908,2837
3031,2024-10-01,West,Tablet,Customer E,8744,273
3032,2024-08-21,East,Mobile,Customer D,6335,1448
3033,2024-03-12,East,Tablet,Customer B,6758,1437
3034,2024-12-29,North,Laptop,Customer D,6214,311
3035,2024-04-22,North,Laptop,Customer C,7621,1756
3036,2024-10-26,South,Laptop,Customer A,1479,1581
3037,2024-05-02,South,Laptop,Customer B,8169,2788
3038,2024-09-28,East,Mobile,Customer D,5747,1438
3039,2024-09-10,South,Tablet,Customer C,7188,926
3040,2024-04-03,West,Monitor,Customer B,4486,2070
3041,2024-08-15,South,Monitor,Customer E,8113,1200
3042,2024-12-07,East,Keyboard,Customer C,3595,2044
3043,2024-07-22,South,Monitor,Customer E,3670,2691
3044,2024-10-12,North,Keyboard,Customer E,9777,1371
3045,2024-02-20,West,Mobile,Customer E,6949,1986
3046,2024-06-30,South,Keyboard,Customer C,6097,2238
3047,2024-10-04,North,Tablet,Customer C,9140,441
3048,2024-04-28,South,Laptop,Customer B,8855,2567
3049,2024-10-10,West,Tablet,Customer A,2807,408
3050,2024-04-08,East,Keyboard,Customer D,2579,1158
3051,2024-12-04,South,Tablet,Customer C,7545,2199
3052,2024-02-05,South,Mobile,Customer E,5937,977
3053,2024-12-04,East,Laptop,Customer A,1087,1478
3054,2024-07-08,South,Monitor,Customer A,1547,1297
3055,2024-08-28,East,Laptop,Customer E,948,2346
3056,2024-06-22,East,Monitor,Customer B,9000,2408
3057,2024-01-09,South,Monitor,Customer B,9811,443
3058,2024-10-08,North,Laptop,Customer C,8765,118
3059,2024-01-07,South,Mobile,Customer D,3141,1596
3060,2024-10-10,East,Laptop,Customer B,8316,2293
3061,2024-07-15,East,Keyboard,Customer B,8209,741
3062,2024-04-22,East,Laptop,Customer B,4242,145
3063,2024-10-20,South,Laptop,Customer B,8255,875
3064,2024-06-03,West,Keyboard,Customer E,2426,1984
3065,2024-08-12,West,Monitor,Customer E,7903,2320
3066,2024-01-13,North,Monitor,Customer A,2917,2905
3067,2024-01-29,South,Monitor,Customer D,1489,1936
3068,2024-04-23,South,Keyboard,Customer E,4068,1770
3069,2024-11-30,East,Tablet,Customer E,8258,2224
3070,2024-10-01,West,Mobile,Customer D,8385,851
3071,2024-11-11,West,Monitor,Customer A,6597,1282
3072,2024-03-21,South,Tablet,Customer C,7739,2993
3073,2024-12-29,West,Monitor,Customer A,4433,2020
3074,2024-08-13,South,Tablet,Customer B,4823,520
3075,2024-11-01,South,Keyboard,Customer E,4859,1135
3076,2024-07-24,West,Laptop,Customer E,7174,139
3077,2024-06-30,West,Tablet,Customer C,3850,1395
3078,2024-05-10,South,Monitor,Customer B,8164,2513
3079,2024-06-10,West,Tablet,Customer C,3569,1758
3080,2024-07-17,West,Mobile,Customer B,6304,812
3081,2024-03-23,South,Tablet,Customer B,7602,220
3082,2024-05-26,East,Tablet,Customer B,5550,870
3083,2024-06-23,East,Keyboard,Customer A,7910,1433
3084,2024-10-12,South,Mobile,Customer C,9361,1228
3085,2024-07-20,South,Tablet,Customer E,8106,1482
3086,2024-12-30,West,Mobile,Customer E,936,1254
3087,2024-07-07,West,Monitor,Customer C,9189,2919
3088,2024-01-05,South,Mobile,Customer D,8365,2045
3089,2024-08-26,South,Keyboard,Customer A,2978,339
3090,2024-08-06,South,Keyboard,Customer A,9551,2282
3091,2024-01-01,North,Laptop,Customer D,7308,1810
3092,2024-04-18,East,Laptop,Customer B,2947,2771
3093,2024-10-14,South,Tablet,Customer C,4929,1391
3094,2024-07-21,North,Monitor,Customer B,3534,705
3095,2024-04-09,West,Tablet,Customer C,1354,2324
3096,2024-09-16,North,Tablet,Customer E,8316,2506
3097,2024-11-03,West,Laptop,Customer A,8960,2918
3098,2024-01-03,East,Monitor,Customer A,8660,1725
3099,2024-01-20,East,Monitor,Customer A,7968,2451
3100,2024-05-16,West,Laptop,Customer D,6533,2291
3101,2024-04-27,West,Mobile,Customer B,5764,270
3102,2024-06-07,South,Monitor,Customer E,1412,114
3103,2024-04-06,South,Mobile,Customer A,2403,2072
3104,2024-08-28,South,Monitor,Customer D,1934,1113
3105,2024-10-31,South,Monitor,Customer A,9648,1949
3106,2024-03-11,West,Keyboard,Customer E,4445,2977
3107,2024-09-26,North,Keyboard,Customer C,5246,2507
3108,2024-03-05,North,Laptop,Customer E,8371,235
3109,2024-12-07,South,Mobile,Customer E,6038,2909
3110,2024-04-16,North,Monitor,Customer A,5920,2419
3111,2024-03-13,South,Monitor,Customer D,5271,1233
3112,2024-04-25,East,Keyboard,Customer A,3599,2234
3113,2024-04-09,East,Tablet,Customer A,1589,2876
3114,2024-06-09,North,Keyboard,Customer E,1168,93
3115,2024-01-25,West,Mobile,Customer B,2184,1916
3116,2024-04-25,West,Tablet,Customer C,6237,679
3117,2024-10-10,West,Monitor,Customer D,4186,2776
3118,2024-01-06,East,Tablet,Customer D,1918,1991
3119,2024-11-11,West,Tablet,Customer A,8780,2186
3120,2024-06-19,North,Tablet,Customer C,3245,2928
3121,2024-08-18,East,Mobile,Customer A,3108,1990
3122,2024-12-17,East,Keyboard,Customer E,5406,624
3123,2024-12-24,South,Tablet,Customer B,8118,2956
3124,2024-01-06,South,Monitor,Customer C,1243,1567
3125,2024-02-03,North,Monitor,Customer E,5131,1192
3126,2024-06-13,West,Laptop,Customer E,3617,2878
3127,2024-02-17,South,Mobile,Customer C,6064,513
3128,2024-03-16,North,Laptop,Customer A,4365,835
3129,2024-03-13,North,Keyboard,Customer A,3952,719
3130,2024-05-20,East,Keyboard,Customer C,4909,714
3131,2024-09-28,South,Monitor,Customer C,5088,2002
3132,2024-04-06,East,Keyboard,Customer D,6111,2508
3133,2024-03-10,East,Laptop,Customer D,4970,2401
3134,2024-05-15,West,Mobile,Customer C,6282,1942
3135,2024-03-14,South,Keyboard,Customer D,4094,986
3136,2024-08-16,East,Tablet,Customer B,6881,352
3137,2024-02-21,North,Mobile,Customer D,2786,1630
3138,2024-04-10,East,Keyboard,Customer B,5340,766
3139,2024-09-01,West,Monitor,Customer E,7665,1611
3140,2024-08-19,West,Monitor,Customer B,5916,1894
3141,2024-08-02,East,Keyboard,Customer B,1707,107
3142,2024-04-14,North,Mobile,Customer D,8487,1232
3143,2024-12-12,North,Keyboard,Customer C,7902,2030
3144,2024-09-11,South,Mobile,Customer B,7468,1472
3145,2024-02-22,West,Keyboard,Customer E,9577,2759
3146,2024-08-11,North,Mobile,Customer D,6464,934
3147,2024-08-12,East,Tablet,Customer C,8029,760
3148,2024-11-09,West,Keyboard,Customer E,1013,2521
3149,2024-03-11,West,Tablet,Customer D,3763,774
3150,2024-02-18,West,Mobile,Customer B,5961,934
3151,2024-09-05,South,Mobile,Customer D,5071,541
3152,2024-07-23,North,Laptop,Customer C,7032,1530
3153,2024-08-06,West,Laptop,Customer D,2616,1846
3154,2024-11-28,North,Monitor,Customer B,1419,911
3155,2024-11-29,North,Laptop,Customer D,1646,1584
3156,2024-11-02,North,Tablet,Customer E,8743,902
3157,2024-07-22,South,Keyboard,Customer B,5422,1762
3158,2024-05-04,West,Laptop,Customer C,9404,1234
3159,2024-09-06,West,Laptop,Customer D,9314,729
3160,2024-12-12,South,Monitor,Customer A,5088,1035
3161,2024-05-31,North,Keyboard,Customer E,6408,2866
3162,2024-01-20,East,Tablet,Customer D,733,2400
3163,2024-07-07,East,Monitor,Customer A,7853,2890
3164,2024-06-04,West,Keyboard,Customer C,5313,1910
3165,2024-12-20,South,Mobile,Customer B,4203,1082
3166,2024-03-04,West,Mobile,Customer E,7235,349
3167,2024-02-09,South,Tablet,Customer D,2051,905
3168,2024-01-04,North,Keyboard,Customer E,3828,1606
3169,2024-08-14,South,Keyboard,Customer C,2719,1549
3170,2024-12-10,North,Keyboard,Customer B,6419,1191
3171,2024-08-16,North,Keyboard,Customer C,8354,2916
3172,2024-10-13,South,Laptop,Customer E,9597,252
3173,2024-02-01,West,Laptop,Customer A,1346,391
3174,2024-12-11,South,Monitor,Customer A,4606,762
3175,2024-12-31,West,Tablet,Customer E,3594,1688
3176,2024-08-29,West,Monitor,Customer A,7416,91
3177,2024-01-24,South,Laptop,Customer D,965,193
3178,2024-06-06,East,Mobile,Customer C,1724,2851
3179,2024-03-09,South,Mobile,Customer A,6010,1090
3180,2024-06-13,South,Tablet,Customer B,8991,580
3181,2024-11-28,West,Keyboard,Customer D,4669,2091
3182,2024-09-24,South,Laptop,Customer D,9894,1951
3183,2024-09-12,East,Mobile,Customer D,1708,2055
3184,2024-11-19,North,Laptop,Customer D,3685,1396
3185,2024-01-12,South,Laptop,Customer C,1129,1525
3186,2024-02-14,North,Keyboard,Customer D,4311,2373
3187,2024-10-28,East,Tablet,Customer B,1008,1717
3188,2024-07-30,West,Mobile,Customer C,1196,1426
3189,2024-06-27,East,Mobile,Customer C,4671,137
3190,2024-02-02,North,Monitor,Customer B,2929,2872
3191,2024-01-11,South,Laptop,Customer D,3215,2005
3192,2024-05-25,West,Tablet,Customer E,4580,2258
3193,2024-04-10,North,Mobile,Customer C,2065,2200
3194,2024-10-26,West,Laptop,Customer C,9019,2203
3195,2024-09-19,East,Tablet,Customer E,3419,2651
3196,2024-05-15,East,Tablet,Customer E,6485,1867
3197,2024-04-06,East,Laptop,Customer C,5314,2424
3198,2024-03-21,North,Mobile,Customer D,4055,950
3199,2024-06-07,North,Laptop,Customer E,5996,1010
3200,2024-11-07,North,Monitor,Customer E,5594,1392
3201,2024-08-04,West,Tablet,Customer E,6316,2661
3202,2024-08-13,East,Tablet,Customer E,9105,851
3203,2024-08-27,West,Laptop,Customer C,7895,1237
3204,2024-10-14,North,Monitor,Customer E,6873,2546
3205,2024-03-01,East,Monitor,Customer A,4019,2515
3206,2024-02-20,South,Keyboard,Customer B,8389,2131
3207,2024-01-15,South,Mobile,Customer D,4220,50
3208,2024-06-05,South,Monitor,Customer E,6754,2049
3209,2024-09-05,West,Monitor,Customer A,4040,1667
3210,2024-01-21,East,Mobile,Customer A,2839,211
3211,2024-07-07,North,Tablet,Customer A,6061,1340
3212,2024-09-23,West,Tablet,Customer C,1772,1871
3213,2024-01-24,North,Keyboard,Customer E,2510,308
3214,2024-01-28,North,Mobile,Customer B,4174,2617
3215,2024-09-13,North,Keyboard,Customer D,8598,568
3216,2024-11-08,East,Mobile,Customer A,1825,2653
3217,2024-11-22,South,Keyboard,Customer B,5269,2243
3218,2024-08-25,West,Keyboard,Customer A,1892,2766
3219,2024-02-25,West,Laptop,Customer C,9113,110
3220,2024-01-25,East,Laptop,Customer E,2273,927
3221,2024-03-15,East,Monitor,Customer D,8096,1273
3222,2024-10-22,East,Keyboard,Customer D,3159,270
3223,2024-11-25,East,Laptop,Customer E,8357,1269
3224,2024-06-24,North,Mobile,Customer A,982,1923
3225,2024-04-05,North,Mobile,Customer C,708,2775
3226,2024-11-19,West,Tablet,Customer B,2747,2867
3227,2024-11-27,North,Keyboard,Customer D,7211,1439
3228,2024-07-22,North,Tablet,Customer A,2460,2693
3229,2024-10-28,North,Laptop,Customer E,675,855
3230,2024-11-01,South,Mobile,Customer A,8987,1430
3231,2024-10-30,West,Mobile,Customer D,9037,319
3232,2024-05-10,South,Monitor,Customer B,5886,246
3233,2024-04-21,East,Keyboard,Customer E,6009,250
3234,2024-05-20,South,Mobile,Customer C,5969,513
3235,2024-02-25,South,Tablet,Customer D,2769,2448
3236,2024-08-29,East,Laptop,Customer C,3048,2201
3237,2024-03-14,West,Keyboard,Customer B,1478,1558
3238,2024-02-23,West,Mobile,Customer B,6845,1102
3239,2024-07-03,South,Tablet,Customer C,2484,787
3240,2024-08-12,West,Keyboard,Customer E,609,1364
3241,2024-12-11,East,Keyboard,Customer E,7283,422
3242,2024-05-23,South,Monitor,Customer C,6955,345
3243,2024-02-25,West,Laptop,Customer A,4578,2665
3244,2024-12-01,North,Tablet,Customer C,2857,2931
3245,2024-04-25,West,Tablet,Customer B,2034,1521
3246,2024-01-14,West,Monitor,Customer D,7186,2888
3247,2024-02-26,West,Monitor,Customer A,5726,875
3248,2024-04-17,East,Mobile,Customer A,5627,2035
3249,2024-09-16,North,Mobile,Customer B,8015,1918
3250,2024-06-11,South,Laptop,Customer B,2068,1291
3251,2024-01-26,North,Laptop,Customer C,2675,1693
3252,2024-10-21,South,Tablet,Customer C,3497,325
3253,2024-12-20,East,Monitor,Customer E,2773,1391
3254,2024-06-21,West,Tablet,Customer A,3475,1855
3255,2024-07-07,South,Tablet,Customer C,6468,2239
3256,2024-03-09,South,Keyboard,Customer B,2128,456
3257,2024-01-26,West,Laptop,Customer E,6680,1308
3258,2024-10-11,North,Monitor,Customer A,2168,2604
3259,2024-09-09,North,Tablet,Customer A,7702,2684
3260,2024-03-07,South,Monitor,Customer E,3102,1632
3261,2024-09-18,East,Monitor,Customer A,5417,297
3262,2024-05-28,North,Tablet,Customer C,3511,1163
3263,2024-06-29,East,Keyboard,Customer D,6472,2952
3264,2024-06-23,South,Monitor,Customer C,3118,2935
3265,2024-05-18,West,Keyboard,Customer C,9058,2668
3266,2024-02-21,West,Tablet,Customer B,5713,241
3267,2024-03-13,South,Monitor,Customer D,6816,2572
3268,2024-06-16,South,Mobile,Customer A,643,850
3269,2024-12-13,West,Monitor,Customer A,4951,526
3270,2024-06-10,North,Tablet,Customer A,4368,2457
3271,2024-01-09,North,Keyboard,Customer B,1451,2107
3272,2024-11-01,South,Mobile,Customer E,7368,555
3273,2024-03-26,West,Tablet,Customer D,7809,190
3274,2024-05-07,West,Laptop,Customer E,6553,522
3275,2024-10-28,East,Tablet,Customer A,3402,2347
3276,2024-02-15,West,Laptop,Customer B,8309,914
3277,2024-05-16,South,Mobile,Customer A,5897,2046
3278,2024-05-08,South,Keyboard,Customer B,5230,2722
3279,2024-12-30,South,Tablet,Customer D,7637,2975
3280,2024-11-11,East,Laptop,Customer D,2185,1439
3281,2024-01-03,West,Tablet,Customer B,5803,1172
3282,2024-09-28,West,Tablet,Customer E,8733,444
3283,2024-10-17,East,Monitor,Customer E,6642,2944
3284,2024-07-20,West,Laptop,Customer B,4723,169
3285,2024-08-06,East,Monitor,Customer C,528,1618
3286,2024-04-21,West,Laptop,Customer D,1791,1397
3287,2024-09-16,West,Monitor,Customer A,7924,519
3288,2024-03-22,North,Tablet,Customer A,1806,2055
3289,2024-05-10,North,Mobile,Customer D,7751,1013
3290,2024-07-12,South,Keyboard,Customer B,9165,838
3291,2024-04-28,North,Laptop,Customer C,4917,147
3292,2024-08-27,South,Keyboard,Customer C,6962,660
3293,2024-05-16,North,Laptop,Customer B,1412,362
3294,2024-06-18,North,Laptop,Customer D,5236,1758
3295,2024-10-27,West,Mobile,Customer A,2134,2204
3296,2024-11-21,South,Tablet,Customer D,6563,1217
3297,2024-12-17,East,Monitor,Customer A,6441,341
3298,2024-10-13,North,Mobile,Customer D,2218,2022
3299,2024-08-21,North,Monitor,Customer A,4035,1778
3300,2024-09-01,East,Laptop,Customer D,2362,2843
3301,2024-09-30,West,Tablet,Customer B,8808,1425
3302,2024-01-13,South,Monitor,Customer D,8402,534
3303,2024-08-06,West,Laptop,Customer A,1833,2573
3304,2024-09-25,North,Mobile,Customer C,8613,1376
3305,2024-11-25,East,Mobile,Customer D,8563,2226
